text,dim_1,dim_2,group_size,group_texts,group_min_sim,cluster,most_frequent,cluster_name
group_1454,-3.0990362335680675,2.8871267661408595,4,,0.7920454131400136,6,a cat passing,Material deprivation
group_1455,-2.7804849272920484,-2.2256173724959205,3,,0.7671448586382708,5,account loss,Financial
group_1456,-2.760344521582013,-3.099119925748615,2,,0.7572698117634047,5,financial risk taking,Financial
group_1457,-2.0695556799735852,-0.9873506716065149,14,,0.7671169445869555,7,lost family home,Inaccessibility
group_1458,0.38860719420586043,0.5581473365839273,6,,0.7548372870359091,2,hobby ending,Deprivation
group_1459,-0.5347899056713777,-2.051553441110649,2,,0.7811846479132537,5,lost phd advisor,Financial
group_1460,-2.7628820541774815,-2.7013216332669217,8,,0.7829010055130329,5,credit score drop,Financial
group_1461,-3.5972976911050942,0.8361336206692147,22,,0.7529821554478595,6,car accident loss,Material deprivation
group_1462,-0.5599855256829076,2.0380923407366507,3,,0.7671800430217195,1,cant sleep,Emotional Distress
group_1463,0.5579693486279467,3.182735680177741,4,,0.7723208424446997,4,medical diagnosis,Mourning
group_1464,0.2668173232408264,0.7461218533005576,13,,0.7816299555104639,2,lost interest,Deprivation
group_1465,-1.1779093177722562,-0.8633090641632597,11,,0.7444333207179021,7,lost at casino,Inaccessibility
group_1466,-2.7079909392104096,0.10673021563932292,6,,0.7487610711975123,7,broke laptop,Inaccessibility
group_1467,-0.5226615023015102,-3.023398098213554,8,,0.7486051949844654,5,father lost job,Financial
group_1468,0.17453175310133376,-2.7965799910057605,5,,0.7462779305275473,5,betrayed by boss,Financial
group_1469,0.2503014660390366,-1.6638754871739194,2,,0.8204553070683985,5,failed to teach,Financial
group_1470,-3.098306945673329,0.656744219415004,2,,0.8386536280233807,6,bicycle broke,Material deprivation
group_1471,-3.2015600668927497,-0.16217382417881687,9,,0.7890316726175255,6,lost phone charger,Material deprivation
group_1472,-2.8899779151932377,-0.6077570181771739,6,,0.8213308777044476,7,lost my hat,Inaccessibility
group_1473,1.963631267654852,3.184868249928261,6,,0.7626897405870855,4,friend attempted suicide,Mourning
group_1474,2.1819312647720857,-0.6000420477150299,1,,1,3,homeland,Competitive loss
group_1475,1.8892574790865986,0.010495096908593349,4,,0.7466847935504696,4,passion,Mourning
group_1476,-2.162222631163174,-0.6256410854908698,1,,1,7,lost clinic site,Inaccessibility
group_1477,0.2312637312904385,-1.8638244183327384,3,,0.775404645236256,5,high school loss,Financial
group_1478,-0.045429902792243265,-2.6638893767759666,2,,0.7786038861194021,5,losing at work,Financial
group_1479,-1.157821439319966,-1.64537500313308,10,,0.7473573670001132,7,missed the concert,Inaccessibility
group_1480,2.8195460563745236,2.5493125211171024,2,,0.7639973559732106,4,family b,Mourning
group_1481,2.8910969113000817,3.1534297098326873,10,,0.7826995205748715,4,lost grandmother,Mourning
group_1482,-0.42280358073570534,-2.4472549947276327,2,,0.8580769720389707,5,delayed career advancement,Financial
group_1483,2.1359207438027963,3.0340519073622256,4,,0.7788139515076303,4,multiple family deaths,Mourning
group_1484,0.8896878477051966,2.884054432365566,1,,1,4,fertility issues meeting,Mourning
group_1485,-3.512016823017349,1.0094149849410168,1,,0.999999995256813,6,wife's car crash,Material deprivation
group_1486,-2.4065896700045015,-2.7276845029432053,2,,0.7904571485981515,5,financially strained housing,Financial
group_1487,-2.6718682353254266,0.06867046888327219,2,,0.8113018134223462,7,computer,Inaccessibility
group_1488,-3.450921595548333,1.0659455979107673,1,,1,6,tractor broke down,Material deprivation
group_1489,-0.5467311615785759,-3.03055462697523,3,,0.8166169265814069,5,sister lost job,Financial
group_1490,-2.1749676746705595,1.3737260075872206,4,,0.7470950493363818,6,bad weather,Material deprivation
group_1491,-0.9645210735948749,-1.6939625839319983,2,,0.8065919788968751,7,missed bike training,Inaccessibility
group_1492,-2.7088212363864,-0.3342094609287093,5,,0.7931922126398319,7,lost my umbrella,Inaccessibility
group_1493,-2.4268343698894532,1.6173313950441317,10,,0.7504151948651485,6,plant died unexpectedly,Material deprivation
group_1494,-2.259522798862573,0.45009180704246576,2,,0.8183869784326395,7,damaged art piece,Inaccessibility
group_1495,-0.47042010199090123,-2.481989798225851,27,,0.8082997573413796,5,missed promotion,Financial
group_1496,-3.131381820495113,-2.661871029281381,10,,0.7649348419790039,5,lost cryptocurrency investment,Financial
group_1497,-2.8976932442494046,2.3710337224980997,6,,0.7801446754586493,6,lost pet fish,Material deprivation
group_1498,-3.3357681212959722,-0.8722820947435099,14,,0.7927046168077975,7,loss of jewelry,Inaccessibility
group_1499,-2.6250302039527367,-2.5554041099385336,1,,1,5,legal fees loss,Financial
group_1500,2.7283957534614682,-0.023161326915417405,2,,0.8244469691570075,4,election hope,Mourning
group_1501,2.9638887978074093,3.158507532650706,8,,0.783584493901531,4,grandfather,Mourning
group_1502,-1.3835961359806959,-1.3479312758371673,1,,1,7,sunset beach,Inaccessibility
group_1503,2.2087681339626246,-0.07431990944218783,1,,1,3,saturday night,Competitive loss
group_1504,2.2700451292608665,-0.6539536180422454,1,,0.9999999932921207,3,civic,Competitive loss
group_1505,2.108173033218017,2.2814418567571346,25,,0.7530885829483409,4,neighbor,Mourning
group_1506,-2.5127464273707134,-1.9535782822349552,3,,0.777487445155025,5,gift card scam,Financial
group_1507,2.1097184776001456,-0.5657167295057987,3,,0.7761513049609617,3,tv show,Competitive loss
group_1508,1.8177596979331447,-3.0908856396233704,2,,0.8266284901168979,3,online game,Competitive loss
group_1509,1.9424381136021251,3.3261566755390373,5,,0.7790184331415054,4,classmate passed away,Mourning
group_1510,-0.3389745939227815,-1.813560451637506,4,,0.7700281862350884,5,losing my spot,Financial
group_1511,-2.6903430627040086,2.7530320447512677,1,,1,6,calves died,Material deprivation
group_1512,2.3245797661883514,2.5134997295388763,11,,0.7715979799440706,4,child leaving home,Mourning
group_1513,-3.5877782476270252,0.541746005697358,8,,0.8142854465565537,6,car theft loss,Material deprivation
group_1514,-2.607930089510851,-0.40797720647984786,9,,0.7807142775493592,7,loss of clothes,Inaccessibility
group_1515,-1.621557427494769,-2.627646606160554,2,,0.816022384081994,5,auction,Financial
group_1516,1.6134762447189774,-2.3038696342299594,20,,0.7807365590305223,3,lost a race,Competitive loss
group_1517,1.522671703737148,-2.866903054983922,1,,1,3,family game night,Competitive loss
group_1518,1.5880103415306175,-1.5885743448071126,2,,0.7746672498170298,3,college grant,Competitive loss
group_1519,1.949518823328436,-3.243986928864721,5,,0.7513377414532176,3,mobile game,Competitive loss
group_1520,2.59875401923838,2.2320155857913364,14,,0.7839450741689277,4,lost family time,Mourning
group_1521,2.5866735847105176,2.9422707136114314,2,,0.7879221714168184,4,birth mother leaving,Mourning
group_1522,-2.383515813876652,-0.07976507677125752,1,,1,7,favorite muffin gone,Inaccessibility
group_1523,2.2528827255509944,-3.0876055192223006,4,,0.8134512373876408,3,lost pickleball game,Competitive loss
group_1524,-2.8633945753826486,-0.5594356987491467,7,,0.769818130761308,7,losing a jacket,Inaccessibility
group_1525,0.23826223591739734,-0.517059111480687,3,,0.7718998819994886,2,couldn't find directions,Deprivation
group_1526,-0.5633390460832609,2.036638168748295,2,,0.999999995256813,1,stress-induced insomnia,Emotional Distress
group_1527,0.6661152830230884,3.0126957097179097,1,,1,4,lasting covid damage,Mourning
group_1528,0.20287630260825243,-2.5708815608108107,7,,0.748925103231681,5,job application,Financial
group_1529,-0.6683940073143078,-2.8758322724265093,7,,0.7670224274564896,5,pay cut,Financial
group_1530,3.2371790675962515,2.1922308890022237,4,,0.7929594580713706,4,husband,Mourning
group_1531,-3.562444204459539,0.769492412018115,10,,0.7983431707425201,6,my car,Material deprivation
group_1532,2.6680674628206935,0.29546734820121945,7,,0.7444251266679434,4,lost acquaintance politics,Mourning
group_1533,-0.6316933773181139,-1.998698140357197,3,,0.7839386097571348,5,missed college chance,Financial
group_1534,-2.825866146727012,-2.757985087084029,4,,0.7690173691538321,5,depleted our savings,Financial
group_1535,2.372171120846921,2.758645714215233,6,,0.77989119456248,4,lost to son,Mourning
group_1536,-2.7854292004121555,-0.5901259012750123,2,,0.7818280056017223,7,expired medicine loss,Inaccessibility
group_1537,-2.9574635873518433,-0.4598892085717409,6,,0.7569181428884494,7,lost water bottle,Inaccessibility
group_1538,-2.815322853292169,-0.21095483815069355,2,,0.7558010214144627,7,lost bookmark,Inaccessibility
group_1539,-0.38316817352553345,3.2181930807761883,47,,0.7684425066068291,1,lost weight,Emotional Distress
group_1540,-0.08400287642715219,-2.8821484163518045,10,,0.7943689764959093,5,coworker left job,Financial
group_1541,-3.14989090198687,-0.6544066449303171,10,,0.7630703564645417,7,lost earbud,Inaccessibility
group_1542,-0.16416337549885107,-2.996631137417667,4,,0.755622085749848,5,colleague fired,Financial
group_1543,1.991294509569613,-3.3352448885232286,7,,0.7639223895610001,3,lost online game,Competitive loss
group_1544,-0.5654870592040996,-2.211315225557931,2,,0.7801864002541083,5,denied from graduation,Financial
group_1545,-2.7378569334396006,2.8279393639213173,6,,0.7538642154533779,6,accident with dog,Material deprivation
group_1546,1.8719790913377645,-1.8954067344078869,30,,0.7875254939066569,3,no losses,Competitive loss
group_1547,2.064831303191294,-3.175179500689264,6,,0.761494539511277,3,lost game progress,Competitive loss
group_1548,2.461594305862176,-2.8752822207524593,16,,0.7523278457111576,3,lost the match,Competitive loss
group_1549,1.9685810286690915,-3.4049516822988717,11,,0.7453969055851077,3,lost video game,Competitive loss
group_1550,2.1310049550814316,-3.1966476697505097,5,,0.7578916410235046,3,lost kickball game,Competitive loss
group_1551,-2.4480177275022066,0.7906498185287286,4,,0.7920938443925086,6,appliance broke down,Material deprivation
group_1552,2.1537370725025267,3.0918019808415105,5,,0.7948960063871671,4,friend lost father,Mourning
group_1553,2.8652277362007066,3.3015759233227877,6,,0.796045439922976,4,mother in law,Mourning
group_1554,1.4773177635324126,2.692201778613292,2,,0.7789607281432428,4,caregiving loss freedom,Mourning
group_1555,2.2527699487278654,2.3711396648305514,1,,0.9999999932921207,4,frustrated with children,Mourning
group_1556,1.7106157594221196,2.402195816014802,3,,0.7737781245692239,4,baby,Mourning
group_1557,-2.9222002812136383,-0.3830000785088516,5,,0.7477824881875235,7,kid toy,Inaccessibility
group_1558,3.132652283516202,2.182395796115424,4,,0.7882721916488215,4,husband leaving,Mourning
group_1559,-1.5618196340739106,-2.446618054892149,14,,0.7606376360775522,5,lost business contract,Financial
group_1560,-2.8813535405572583,-0.7055449375016788,2,,0.8001638125327806,7,losing musical instruments,Inaccessibility
group_1561,-2.591666490556818,-0.36916434966443135,13,,0.746925206571946,7,computer data loss,Inaccessibility
group_1562,2.8957706422380167,3.1189797987390713,5,,0.7918366485244774,4,my aunt,Mourning
group_1563,0.32594343242883383,-2.6310056484562696,15,,0.7786198993200203,5,my job,Financial
group_1564,-2.3268460875521044,-3.180690373754506,2,,0.7636058989727628,5,food money,Financial
group_1565,-0.2710742405274157,3.2228509146516995,2,,0.7864381896572009,1,benefits - health,Emotional Distress
group_1566,0.7154987657265459,3.019547875191278,4,,0.7494893471974939,4,contracted covid-19,Mourning
group_1567,-3.2429043404486944,0.017195403154377314,2,,0.7612251478158854,6,lost golf cart,Material deprivation
group_1568,1.7655507787735996,-2.982388660555731,2,,0.7422249420126572,3,disc golf,Competitive loss
group_1569,1.5400697366364322,-2.2285657517789605,1,,1,3,bicycle race,Competitive loss
group_1570,2.081797895976823,-2.87593959758454,7,,0.7640849217102006,3,basketball,Competitive loss
group_1571,3.122912345094575,0.9685517632379782,20,,0.7476511958547805,4,lost an argument,Mourning
group_1572,2.6818773011233263,-2.758082997546242,7,,0.7493098379652728,3,team lost playoffs,Competitive loss
group_1573,2.623941292550667,-2.8483257794128836,2,,0.7838896869596136,3,lost football game,Competitive loss
group_1574,-2.491232295915887,-2.51876949630465,1,,1,5,lost tax exemption,Financial
group_1575,1.0704133536145601,3.2822757908918483,1,,0.9999999932921207,4,child in hospital,Mourning
group_1576,2.0071665730766624,-1.9719177698030008,8,,0.7631054394987336,3,only one loss,Competitive loss
group_1577,-2.8560555829479264,-3.347757609146838,3,,0.7499329976698175,5,bitcoin investment,Financial
group_1578,-1.6203929477667385,-1.2911925044598926,10,,0.7870723477843748,7,wasted money,Inaccessibility
group_1579,-1.4827153198902927,-2.100465164330254,10,,0.7510578076236645,7,missed business deal,Inaccessibility
group_1580,-2.114628059815522,-2.021128475053712,1,,1,5,lost industry sector,Financial
group_1581,-2.983531339749634,-0.5544365338680557,3,,0.7825768119994911,7,lost hair brush,Inaccessibility
group_1582,0.08142635279280416,2.642164608851121,2,,0.774036211755843,1,health- ankle issues,Emotional Distress
group_1583,-0.4078221090291523,-0.1584622896037408,2,,0.7726899432188861,2,no loved one,Deprivation
group_1584,1.629536130820888,-2.9660741105369532,4,,0.7757022159928197,3,lost spelling game,Competitive loss
group_1585,2.199429286513952,0.12444975331034283,1,,0.9999999932921207,4,poetry,Mourning
group_1586,1.848027314947773,-1.4268014893890464,2,,0.7584408781131489,3,donated to campaign,Competitive loss
group_1587,1.328013027233906,-3.3795735724180345,14,,0.7666903795546781,3,lost at poker,Competitive loss
group_1588,2.2882025571276325,-0.13637572532940598,1,,0.9999999932921207,3,to,Competitive loss
group_1589,-2.701844955429273,2.201277693543823,2,,0.7897716753624691,6,fish,Material deprivation
group_1590,2.2065319518761903,-3.1106803269886214,5,,0.8028708065050453,3,bowling team-lost championship,Competitive loss
group_1591,-2.822263227244645,-0.9336708447383534,5,,0.7589473480867465,7,forgot password,Inaccessibility
group_1592,1.5666714468337701,3.3584218845747866,2,,0.9999999932921207,4,in-game character death,Mourning
group_1593,2.4473145760019164,-2.926061780447253,1,,1,3,water polo loss,Competitive loss
group_1594,-2.1150258937950253,-2.035675972636369,11,,0.7768593347342121,5,lost another business,Financial
group_1595,1.464317921638205,-0.576270160046788,2,,0.777644556296339,3,gain new insight,Competitive loss
group_1596,-2.7272164899265734,2.8536048738857134,3,,0.7472172088767126,6,dog got cancer,Material deprivation
group_1597,3.091270204075819,2.8236683733792547,8,,0.7703163659737967,4,lost brother,Mourning
group_1598,0.2748353121872462,2.5224022491872304,1,,1,1,shoulder function loss,Emotional Distress
group_1599,-2.6121206792159972,-0.8392196423905107,1,,0.9999999932921207,7,lost toenail,Inaccessibility
group_1600,-0.25532613349806327,2.9380972115118458,1,,1,1,i stopped menstruating,Emotional Distress
group_1601,2.542163739625482,2.832046266528586,6,,0.783381777729801,4,daughter,Mourning
group_1602,3.1116679557506792,2.815631062933249,2,,0.7906185967886948,4,step brother choked,Mourning
group_1603,-3.085558217424154,-2.3447205998405223,4,,0.830327333733077,5,lost atm fees,Financial
group_1604,-2.3707574425284195,0.41498448867338933,11,,0.7435724548852036,7,spoiled food loss,Inaccessibility
group_1605,-2.021366304359365,-2.1172016039023145,1,,1,5,business sales dropped,Financial
group_1606,3.1418189074679224,2.795966936228722,3,,0.7724500223703286,4,brother estranged,Mourning
group_1607,-1.647126480588155,-1.1903994455450015,3,,0.7564542687068798,7,wasted insurance money,Inaccessibility
group_1608,0.6960295065305151,1.9080229703915421,1,,1,1,abusive love replacement,Emotional Distress
group_1609,-0.5880899857313989,2.1129514482405245,3,,0.7603891431359073,1,chronic sleep loss,Emotional Distress
group_1610,-1.9253906239662306,-0.6060162214228397,8,,0.8159124522221526,7,my apartment,Inaccessibility
group_1611,1.646304384842823,0.5972157499186189,1,,1,4,staying in state,Mourning
group_1612,-2.0089176201591523,-1.6907116427586093,4,,0.7516839147567533,5,business closure,Financial
group_1613,-1.3575850623421817,-1.7457488784725155,7,,0.751876827308834,7,missed concert tickets,Inaccessibility
