word,text,cluster,cluster_name,frequency,group_dim_1,group_dim_2,orig
health due illnesses,group_349,7,Separation,1,-2.389700340126934,-1.9502472229532632,Experiment
health emergency,group_1869,7,Separation,1,-2.463265330377177,-2.04442000871942,Experiment
health fading,group_265,6,Detriment,1,-2.4587851117923036,-1.1985375828321543,Experiment
health family crisis,group_1136,7,Separation,1,-2.5685654152108137,-2.1196008074214534,Experiment
health has changed,group_1491,6,Detriment,1,-2.636987271329705,-1.4758564306954554,Experiment
health issue,group_1512,7,Separation,2,-2.46795282455481,-1.989971993542256,Experiment
health issues,group_349,7,Separation,4,-2.389700340126934,-1.9502472229532632,Experiment
health limitations,group_819,6,Detriment,1,-2.6179183352655784,-1.6447462002903823,Experiment
health loss,group_217,6,Detriment,5,-2.6808072346382215,-0.8579968767924437,Experiment
health losses,group_217,6,Detriment,1,-2.6808072346382215,-0.8579968767924437,Experiment
health of brother,group_700,7,Separation,1,-0.047638043772240346,-3.984952336933197,Experiment
health problem,group_1512,7,Separation,2,-2.46795282455481,-1.989971993542256,Experiment
health progress lost,group_217,6,Detriment,1,-2.6808072346382215,-0.8579968767924437,Experiment
health related,group_349,7,Separation,4,-2.389700340126934,-1.9502472229532632,Experiment
health related loss,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Experiment
health related losses,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Experiment
health restricts freedom,group_819,6,Detriment,1,-2.6179183352655784,-1.6447462002903823,Experiment
health scare,group_1869,7,Separation,1,-2.463265330377177,-2.04442000871942,Experiment
health setback,group_1343,6,Detriment,2,-2.117475702692871,-0.786296298317322,Experiment
health travel loss,group_217,6,Detriment,1,-2.6808072346382215,-0.8579968767924437,Experiment
health- ankle issues,group_1901,6,Detriment,1,-2.252827926472003,-1.5196403251436283,Experiment
health-related loss,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Experiment
health-related losses,group_646,6,Detriment,1,-2.845170985895785,-0.14980307624648775,Experiment
healthy,group_1518,8,Separation,1,0.6456512719078773,-1.459988211346117,Experiment
healthy relationship ends,group_75,7,Separation,1,-0.6278990172714156,-2.684462113177408,Experiment
hearing,group_1121,6,Detriment,5,-1.9573972434070255,-0.8594939786056592,Experiment
hearing loss,group_1985,6,Detriment,3,-1.9911190721914505,-0.847351038454429,Experiment
hearing loss accident,group_2100,6,Detriment,1,-1.9211873989143093,-0.7899902803960905,Experiment
heart attack loss,group_1864,6,Detriment,1,-2.5570270183930317,-0.7993905961185388,Experiment
heart break,group_256,4,Emotional Turmoil,1,-1.0025548528025565,-0.6792981518275789,Experiment
heart broken,group_256,4,Emotional Turmoil,1,-1.0025548528025565,-0.6792981518275789,Experiment
heart condition,group_1790,6,Detriment,1,-2.5061769685802266,-1.9296805305513418,Experiment
heart wrenching,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heart-breaking,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heartache,group_86,4,Emotional Turmoil,19,-1.10366664910485,-0.8870034946492844,Experiment
heartache and emotion,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heartaches,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heartbreak,group_256,4,Emotional Turmoil,34,-1.0025548528025565,-0.6792981518275789,Experiment
heartbreaking,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heartbroken,group_256,4,Emotional Turmoil,3,-1.0025548528025565,-0.6792981518275789,Experiment
heartfelt emotional pain,group_86,4,Emotional Turmoil,1,-1.10366664910485,-0.8870034946492844,Experiment
heat-related expense,group_1383,2,Financial,1,-2.0516620138821215,3.449568158806329,Experiment
heaven,group_1666,4,Emotional Turmoil,1,-0.31482675862820897,-1.4658921479870901,Experiment
heavy,group_655,4,Emotional Turmoil,1,0.029852871192612485,-0.6019277894109591,Experiment
help,group_1637,4,Emotional Turmoil,2,0.875319141506949,-0.8657297721924937,Experiment
helping others,group_2089,3,Deprivation,1,1.696585163665082,-0.12358581794513412,Experiment
helpless,group_395,5,Career and Life Setbacks,3,-0.719153853606338,0.3853972311698914,Experiment
helpless emotional support,group_1150,4,Emotional Turmoil,1,-0.9537829129914912,-1.213924182189569,Experiment
helplessness,group_395,5,Career and Life Setbacks,4,-0.719153853606338,0.3853972311698914,Experiment
heroic fatal rescue,group_2496,7,Separation,1,-1.6011267255137103,-2.659866438566349,Experiment
hesitation,group_1957,5,Career and Life Setbacks,1,-0.1679824764104927,0.28352668068208126,Experiment
hidden,group_1771,3,Deprivation,3,0.9951655065608439,0.7773766153901602,Experiment
high bill debt,group_369,2,Financial,1,-2.2619355834034085,3.0430655226410597,Experiment
high blood pressure,group_1982,7,Separation,1,-2.563265719788049,-2.075693810301332,Experiment
high gas prices,group_2022,2,Financial,1,-1.8759366995428932,3.477898804273217,Experiment
high medical expenses,group_759,2,Financial,1,-1.9747143337451893,3.4317956546017294,Experiment
high prescription costs,group_1202,2,Financial,1,-1.9715856200232387,3.4278672765882567,Experiment
high rent,group_2023,2,Financial,1,-1.5658853992490127,2.681060981561341,Experiment
high school friend,group_2001,7,Separation,2,-0.2129516136000078,-2.5680557200774135,Experiment
high school loss,group_1570,1,Competitive Failure,1,0.48177342501336184,2.612304477920268,Experiment
high taxes,group_759,2,Financial,1,-1.9747143337451893,3.4317956546017294,Experiment
high tuition cost,group_759,2,Financial,1,-1.9747143337451893,3.4317956546017294,Experiment
higher expectations,group_2491,4,Emotional Turmoil,1,0.5796801469436956,-0.37496171853924887,Experiment
him,group_2166,8,Separation,1,0.8252565177760117,-1.665774062261707,Experiment
hinder,group_531,5,Career and Life Setbacks,1,-0.1587976153458237,0.4278707981362834,Experiment
hip mobility loss,group_243,6,Detriment,1,-2.174407929382494,-1.2369081021121604,Experiment
hip replacement surgery,group_375,7,Separation,2,-2.0968155000936006,-1.9779323086103722,Experiment
historic job loss,group_16,5,Career and Life Setbacks,1,-1.5210789158388076,1.7578660727484545,Experiment
hitting,group_678,1,Competitive Failure,1,3.25051214314282,2.0645294837762513,Experiment
hobby,group_435,4,Emotional Turmoil,2,0.6453150935640326,-0.9962900307122935,Experiment
hobby ending,group_449,5,Career and Life Setbacks,1,-1.4578683154748546,0.5864935466915575,Experiment
hole,group_947,3,Deprivation,4,1.7015024661239178,-0.6859832920860255,Experiment
hole in heart,group_1790,6,Detriment,1,-2.5061769685802266,-1.9296805305513418,Experiment
holiday prize,group_2333,1,Competitive Failure,1,2.3741244700862363,1.713644326994778,Experiment
hollow,group_1550,5,Career and Life Setbacks,1,0.48639068101185656,0.6882847146380537,Experiment
home,group_258,1,Competitive Failure,15,2.833873541970005,1.561543429839156,Experiment
home burns down,group_621,3,Deprivation,1,2.4484755475809,-0.8519529447934876,Experiment
home damaged badly,group_977,3,Deprivation,1,2.647593496908711,-1.3343812078499562,Experiment
home life stability,group_1965,6,Detriment,1,-1.3053130647681983,0.13198522194078202,Experiment
home loss,group_826,2,Financial,2,-2.73860161304607,1.7484974548337182,Experiment
home loss divorce,group_826,2,Financial,1,-2.73860161304607,1.7484974548337182,Experiment
home problems,group_2330,8,Separation,1,1.6999328891842052,-2.117319782256706,Experiment
home repair costs,group_1369,3,Deprivation,1,2.8386994935512364,-1.1279463970312076,Experiment
home sale,group_1956,2,Financial,1,-1.7458629985481373,2.5240432363730547,Experiment
home situation,group_1047,8,Separation,1,1.6683006908593028,-1.9673098616686449,Experiment
home stability,group_1965,6,Detriment,1,-1.3053130647681983,0.13198522194078202,Experiment
homeland,group_2467,8,Separation,1,0.9883436817143101,-1.5707363576978473,Experiment
homeless,group_1108,8,Separation,3,1.539492441728823,-2.0097580698063227,Experiment
homeless night,group_1108,8,Separation,1,1.539492441728823,-2.0097580698063227,Experiment
homelessness,group_1108,8,Separation,5,1.539492441728823,-2.0097580698063227,Experiment
homes,group_1063,8,Separation,1,1.4480247079166153,-1.9139695096131422,Experiment
homesick,group_1253,8,Separation,1,1.1273629314552867,-2.3887278965123273,Experiment
honest,group_1520,4,Emotional Turmoil,2,0.35029583537948406,-1.1696506212667823,Experiment
hope,group_211,4,Emotional Turmoil,22,-0.40483919174046457,-0.7444566822541903,Experiment
hope in politics,group_726,4,Emotional Turmoil,1,-0.9773209078662113,-0.4328472524083571,Experiment
hopeful,group_211,4,Emotional Turmoil,1,-0.40483919174046457,-0.7444566822541903,Experiment
hopeless,group_249,5,Career and Life Setbacks,7,-0.7253830258874925,0.2036117762905698,Experiment
hopelessness,group_249,5,Career and Life Setbacks,12,-0.7253830258874925,0.2036117762905698,Experiment
hopelessness and despair,group_249,5,Career and Life Setbacks,1,-0.7253830258874925,0.2036117762905698,Experiment
hopes unfulfilled,group_1038,5,Career and Life Setbacks,1,0.4151750488600754,0.7166722899377345,Experiment
hormones,group_2094,6,Detriment,1,-1.9857369278408483,-1.7967637541570054,Experiment
horrible,group_654,5,Career and Life Setbacks,1,0.07927318881589396,0.8722789584011457,Experiment
hospital,group_455,7,Separation,1,-2.1989110331830517,-2.3875573017403187,Experiment
hospital discharge,group_455,7,Separation,1,-2.1989110331830517,-2.3875573017403187,Experiment
hospital visit,group_1288,7,Separation,1,-2.2712672917078987,-2.356928691494007,Experiment
hotel stay cost,group_2414,2,Financial,1,-1.8902639256973415,3.5467657501134138,Experiment
hours cut,group_980,5,Career and Life Setbacks,1,-1.3164744816363663,1.5699322559928552,Experiment
house,group_1047,8,Separation,8,1.6683006908593028,-1.9673098616686449,Experiment
house burned down,group_621,3,Deprivation,1,2.4484755475809,-0.8519529447934876,Experiment
house burns down,group_621,3,Deprivation,1,2.4484755475809,-0.8519529447934876,Experiment
house caught fire,group_621,3,Deprivation,1,2.4484755475809,-0.8519529447934876,Experiment
house fire,group_621,3,Deprivation,2,2.4484755475809,-0.8519529447934876,Experiment
house fire outbreak,group_621,3,Deprivation,1,2.4484755475809,-0.8519529447934876,Experiment
house insurance issue,group_632,2,Financial,1,-2.877129181694621,2.6932105547833647,Experiment
house repair,group_2029,3,Deprivation,1,2.832605723704045,-1.1334261403664756,Experiment
housing,group_842,8,Separation,6,1.5528715508683435,-2.026675453018986,Experiment
housing denied,group_1932,5,Career and Life Setbacks,1,0.07131267508227412,2.6740933439626007,Experiment
housing security,group_1035,4,Emotional Turmoil,1,-0.6032529978555163,-0.731888714870091,Experiment
huge change,group_403,4,Emotional Turmoil,1,0.03996562034072748,-0.5413231055654855,Experiment
human,group_561,8,Separation,1,0.716024763206365,-1.7409007021740586,Experiment
human life,group_1148,7,Separation,1,-1.706968861153522,-2.5354637677269287,Experiment
human life loss,group_1148,7,Separation,1,-1.706968861153522,-2.5354637677269287,Experiment
human lives,group_1148,7,Separation,1,-1.706968861153522,-2.5354637677269287,Experiment
humble,group_2303,6,Detriment,1,-1.393295231184057,0.19798013914752896,Experiment
humbled,group_2303,6,Detriment,2,-1.393295231184057,0.19798013914752896,Experiment
humbling,group_989,4,Emotional Turmoil,1,-0.39801329334066016,-1.1866889632319122,Experiment
humiliating part-time job,group_1072,5,Career and Life Setbacks,1,-1.089925919042805,1.9091365322478364,Experiment
humiliation,group_1619,4,Emotional Turmoil,5,-1.1724628320915254,0.25329917855020584,Experiment
hunger,group_836,4,Emotional Turmoil,2,-0.1490461736189017,-1.1752302934447432,Experiment
hungry,group_836,4,Emotional Turmoil,1,-0.1490461736189017,-1.1752302934447432,Experiment
hurricane damage,group_704,3,Deprivation,1,2.555918565314582,-1.4254145394902549,Experiment
hurricane hit yesterday,group_704,3,Deprivation,1,2.555918565314582,-1.4254145394902549,Experiment
hurricane property damage,group_704,3,Deprivation,1,2.555918565314582,-1.4254145394902549,Experiment
hurricane property loss,group_704,3,Deprivation,1,2.555918565314582,-1.4254145394902549,Experiment
hurt,group_257,6,Detriment,31,-1.8204799000189338,-1.4860102612523767,Experiment
hurt anxious sadness,group_468,4,Emotional Turmoil,1,-0.7597376045213582,-0.058665739228288716,Experiment
hurt ego,group_1574,6,Detriment,1,-1.4251180984837264,-0.8009139398343316,Experiment
hurtful,group_257,6,Detriment,4,-1.8204799000189338,-1.4860102612523767,Experiment
hurting,group_257,6,Detriment,1,-1.8204799000189338,-1.4860102612523767,Experiment
hurting my hip,group_744,6,Detriment,1,-2.125433596270742,-1.5268764787556972,Experiment
husband,group_466,7,Separation,2,-0.6944639621385211,-3.248333848419642,Experiment
husband died,group_202,7,Separation,2,-0.8197357541560892,-3.3043909085793137,Experiment
husband leaving,group_869,7,Separation,1,-0.6160342538617325,-3.1572347117788246,Experiment
husband left,group_869,7,Separation,1,-0.6160342538617325,-3.1572347117788246,Experiment
husband left me,group_286,7,Separation,1,-0.7751128800403126,-3.2071261859783182,Experiment
husband loses job,group_1557,5,Career and Life Setbacks,1,-1.570268246230055,1.7758613126037865,Experiment
husband losing job,group_1557,5,Career and Life Setbacks,1,-1.570268246230055,1.7758613126037865,Experiment
husband lost,group_202,7,Separation,1,-0.8197357541560892,-3.3043909085793137,Experiment
husband lost income,group_1557,5,Career and Life Setbacks,1,-1.570268246230055,1.7758613126037865,Experiment
husband passed away,group_202,7,Separation,1,-0.8197357541560892,-3.3043909085793137,Experiment
husband returns work,group_1284,7,Separation,1,-0.7015587655067432,-3.2175007532482764,Experiment
husband's cancer death,group_202,7,Separation,1,-0.8197357541560892,-3.3043909085793137,Experiment
husband's cancer returned,group_1842,7,Separation,1,-0.8553673207369656,-3.324734160152919,Experiment
husband's death,group_202,7,Separation,2,-0.8197357541560892,-3.3043909085793137,Experiment
husband's diagnosis,group_1998,7,Separation,1,-0.803187431096851,-3.2864937190572685,Experiment
husband's downward spiral,group_2268,7,Separation,1,-0.7491184016481163,-3.192616760475722,Experiment
husband's health,group_1998,7,Separation,1,-0.803187431096851,-3.2864937190572685,Experiment
husband's illness,group_1998,7,Separation,1,-0.803187431096851,-3.2864937190572685,Experiment
husband's job,group_1284,7,Separation,1,-0.7015587655067432,-3.2175007532482764,Experiment
husband's job loss,group_1557,5,Career and Life Setbacks,1,-1.570268246230055,1.7758613126037865,Experiment
husband's near death,group_202,7,Separation,1,-0.8197357541560892,-3.3043909085793137,Experiment
husband's uncle died,group_1691,7,Separation,1,-0.29287857151063856,-3.8660617141709825,Experiment
husbands surgery,group_1998,7,Separation,1,-0.803187431096851,-3.2864937190572685,Experiment
i,group_2082,8,Separation,1,0.9971172993650264,-1.5572242984142535,Experiment
i am hurt,group_257,6,Detriment,1,-1.8204799000189338,-1.4860102612523767,Experiment
